user_id,item_id,timestamp,event_weight,event_type,subgroup
USER-0126,ITEM-054,2025-06-26T09:07:00+00:00,1.0,open,Broad enthusiasts
USER-0136,ITEM-060,2025-06-26T11:09:00+00:00,2.0,save,New explorers
USER-0210,ITEM-022,2025-06-26T11:16:00+00:00,1.0,open,Broad enthusiasts
USER-0272,ITEM-033,2025-06-26T12:11:00+00:00,1.0,open,Focused regulars
USER-0314,ITEM-054,2025-06-26T14:09:00+00:00,1.0,open,Focused regulars
USER-0180,ITEM-025,2025-06-26T14:13:00+00:00,1.0,open,Broad enthusiasts
USER-0075,ITEM-015,2025-06-26T15:15:00+00:00,1.0,open,Broad enthusiasts
USER-0195,ITEM-013,2025-06-26T16:12:00+00:00,1.0,open,Broad enthusiasts
USER-0165,ITEM-011,2025-06-26T16:13:00+00:00,1.0,open,Broad enthusiasts
USER-0096,ITEM-072,2025-06-26T16:16:00+00:00,1.0,open,Broad enthusiasts
USER-0099,ITEM-084,2025-06-26T18:12:00+00:00,1.0,open,Broad enthusiasts
USER-0259,ITEM-014,2025-06-26T19:03:00+00:00,1.0,open,New explorers
USER-0036,ITEM-072,2025-06-26T19:13:00+00:00,2.0,save,Broad enthusiasts
USER-0156,ITEM-044,2025-06-26T19:14:00+00:00,1.0,open,Broad enthusiasts
USER-0072,ITEM-022,2025-06-26T19:15:00+00:00,3.0,complete,Broad enthusiasts
USER-0218,ITEM-006,2025-06-27T07:06:00+00:00,1.0,open,Focused regulars
USER-0174,ITEM-036,2025-06-27T07:09:00+00:00,1.0,open,Broad enthusiasts
USER-0064,ITEM-052,2025-06-27T08:04:00+00:00,1.0,open,New explorers
USER-0106,ITEM-043,2025-06-27T08:05:00+00:00,2.0,save,New explorers
USER-0222,ITEM-033,2025-06-27T08:08:00+00:00,2.0,save,Broad enthusiasts
USER-0185,ITEM-065,2025-06-27T08:15:00+00:00,2.0,save,Focused regulars
USER-0209,ITEM-002,2025-06-27T09:11:00+00:00,2.0,save,Focused regulars
USER-0308,ITEM-071,2025-06-27T10:07:00+00:00,2.0,save,Focused regulars
USER-0023,ITEM-020,2025-06-27T12:10:00+00:00,1.0,open,Focused regulars
USER-0235,ITEM-004,2025-06-27T13:09:00+00:00,1.0,open,New explorers
USER-0198,ITEM-032,2025-06-27T13:16:00+00:00,1.0,open,Broad enthusiasts
USER-0316,ITEM-042,2025-06-27T14:07:00+00:00,1.0,open,New explorers
USER-0117,ITEM-074,2025-06-27T17:06:00+00:00,1.0,open,Broad enthusiasts
USER-0125,ITEM-082,2025-06-27T17:07:00+00:00,1.0,open,Focused regulars
USER-0234,ITEM-051,2025-06-27T17:16:00+00:00,1.0,open,Broad enthusiasts
USER-0309,ITEM-043,2025-06-27T20:09:00+00:00,1.0,open,Broad enthusiasts
USER-0216,ITEM-091,2025-06-27T21:13:00+00:00,1.0,open,Broad enthusiasts
USER-0007,ITEM-048,2025-06-27T22:05:00+00:00,1.0,open,New explorers
USER-0108,ITEM-084,2025-06-27T22:12:00+00:00,2.0,save,Broad enthusiasts
USER-0031,ITEM-074,2025-06-28T07:05:00+00:00,3.0,complete,New explorers
USER-0016,ITEM-016,2025-06-28T07:06:00+00:00,1.0,open,New explorers
USER-0285,ITEM-043,2025-06-28T07:06:00+00:00,1.0,open,Broad enthusiasts
USER-0156,ITEM-027,2025-06-28T07:15:00+00:00,1.0,open,Broad enthusiasts
USER-0294,ITEM-039,2025-06-28T07:15:00+00:00,1.0,open,Broad enthusiasts
USER-0052,ITEM-083,2025-06-28T09:05:00+00:00,1.0,open,New explorers
USER-0289,ITEM-076,2025-06-28T10:07:00+00:00,1.0,open,New explorers
USER-0290,ITEM-032,2025-06-28T10:11:00+00:00,2.0,save,Focused regulars
USER-0267,ITEM-055,2025-06-28T13:12:00+00:00,1.0,open,Broad enthusiasts
USER-0228,ITEM-041,2025-06-28T14:09:00+00:00,1.0,open,Broad enthusiasts
USER-0298,ITEM-028,2025-06-28T17:04:00+00:00,1.0,open,New explorers
USER-0087,ITEM-061,2025-06-28T17:14:00+00:00,1.0,open,Broad enthusiasts
USER-0018,ITEM-065,2025-06-28T18:13:00+00:00,1.0,open,Broad enthusiasts
USER-0288,ITEM-061,2025-06-28T19:11:00+00:00,1.0,open,Broad enthusiasts
USER-0308,ITEM-031,2025-06-28T21:08:00+00:00,2.0,save,Focused regulars
USER-0080,ITEM-067,2025-06-28T21:17:00+00:00,2.0,save,Focused regulars
USER-0184,ITEM-037,2025-06-28T22:01:00+00:00,1.0,open,New explorers
USER-0174,ITEM-005,2025-06-28T22:10:00+00:00,1.0,open,Broad enthusiasts
USER-0073,ITEM-012,2025-06-29T07:09:00+00:00,1.0,open,New explorers
USER-0110,ITEM-082,2025-06-29T10:11:00+00:00,1.0,open,Focused regulars
USER-0018,ITEM-042,2025-06-29T10:14:00+00:00,2.0,save,Broad enthusiasts
USER-0056,ITEM-033,2025-06-29T11:13:00+00:00,2.0,save,Focused regulars
USER-0221,ITEM-083,2025-06-29T14:04:00+00:00,1.0,open,Focused regulars
USER-0098,ITEM-074,2025-06-29T14:12:00+00:00,2.0,save,Focused regulars
USER-0181,ITEM-083,2025-06-29T14:12:00+00:00,1.0,open,New explorers
USER-0074,ITEM-001,2025-06-29T16:15:00+00:00,3.0,complete,Focused regulars
USER-0230,ITEM-032,2025-06-29T17:08:00+00:00,2.0,save,Focused regulars
USER-0254,ITEM-028,2025-06-29T18:08:00+00:00,1.0,open,Focused regulars
USER-0078,ITEM-082,2025-06-29T19:13:00+00:00,1.0,open,Broad enthusiasts
USER-0151,ITEM-082,2025-06-29T20:07:00+00:00,1.0,open,New explorers
USER-0173,ITEM-011,2025-06-29T22:08:00+00:00,1.0,open,Focused regulars
USER-0111,ITEM-067,2025-06-29T22:15:00+00:00,1.0,open,Broad enthusiasts
USER-0008,ITEM-027,2025-06-30T07:06:00+00:00,1.0,open,Focused regulars
USER-0215,ITEM-009,2025-06-30T07:11:00+00:00,1.0,open,Focused regulars
USER-0114,ITEM-045,2025-06-30T08:03:00+00:00,3.0,complete,Broad enthusiasts
USER-0242,ITEM-033,2025-06-30T08:10:00+00:00,1.0,open,Focused regulars
USER-0066,ITEM-011,2025-06-30T09:10:00+00:00,2.0,save,Broad enthusiasts
USER-0228,ITEM-055,2025-06-30T09:10:00+00:00,1.0,open,Broad enthusiasts
USER-0296,ITEM-016,2025-06-30T14:11:00+00:00,1.0,open,Focused regulars
USER-0182,ITEM-082,2025-06-30T16:08:00+00:00,1.0,open,Focused regulars
USER-0317,ITEM-084,2025-06-30T16:08:00+00:00,2.0,save,Focused regulars
USER-0123,ITEM-036,2025-06-30T16:10:00+00:00,3.0,complete,Broad enthusiasts
USER-0069,ITEM-060,2025-06-30T17:06:00+00:00,2.0,save,Broad enthusiasts
USER-0016,ITEM-037,2025-06-30T17:07:00+00:00,2.0,save,New explorers
USER-0139,ITEM-067,2025-06-30T17:07:00+00:00,1.0,open,New explorers
USER-0051,ITEM-057,2025-06-30T17:10:00+00:00,1.0,open,Broad enthusiasts
USER-0084,ITEM-014,2025-06-30T17:14:00+00:00,3.0,complete,Broad enthusiasts
USER-0135,ITEM-006,2025-06-30T17:16:00+00:00,2.0,save,Broad enthusiasts
USER-0294,ITEM-032,2025-06-30T17:16:00+00:00,3.0,complete,Broad enthusiasts
USER-0001,ITEM-039,2025-06-30T18:09:00+00:00,1.0,open,New explorers
USER-0168,ITEM-074,2025-06-30T18:11:00+00:00,1.0,open,Broad enthusiasts
USER-0020,ITEM-010,2025-06-30T19:09:00+00:00,1.0,open,Focused regulars
USER-0162,ITEM-020,2025-06-30T20:17:00+00:00,1.0,open,Broad enthusiasts
USER-0079,ITEM-089,2025-06-30T21:04:00+00:00,1.0,open,New explorers
USER-0040,ITEM-078,2025-06-30T22:01:00+00:00,1.0,open,New explorers
USER-0177,ITEM-052,2025-06-30T22:07:00+00:00,3.0,complete,Broad enthusiasts
USER-0107,ITEM-070,2025-07-01T07:07:00+00:00,3.0,complete,Focused regulars
USER-0005,ITEM-021,2025-07-01T08:08:00+00:00,3.0,complete,Focused regulars
USER-0257,ITEM-060,2025-07-01T09:08:00+00:00,2.0,save,Focused regulars
USER-0128,ITEM-088,2025-07-01T10:10:00+00:00,3.0,complete,Focused regulars
USER-0105,ITEM-032,2025-07-01T10:12:00+00:00,1.0,open,Broad enthusiasts
USER-0195,ITEM-072,2025-07-01T10:13:00+00:00,1.0,open,Broad enthusiasts
USER-0251,ITEM-020,2025-07-01T11:07:00+00:00,1.0,open,Focused regulars
USER-0275,ITEM-017,2025-07-01T11:07:00+00:00,1.0,open,Focused regulars
USER-0048,ITEM-083,2025-07-01T11:09:00+00:00,1.0,open,Broad enthusiasts
USER-0240,ITEM-091,2025-07-01T11:14:00+00:00,1.0,open,Broad enthusiasts
USER-0260,ITEM-013,2025-07-01T13:08:00+00:00,2.0,save,Focused regulars
USER-0288,ITEM-021,2025-07-01T14:12:00+00:00,1.0,open,Broad enthusiasts
USER-0216,ITEM-083,2025-07-01T14:14:00+00:00,2.0,save,Broad enthusiasts
USER-0255,ITEM-054,2025-07-01T16:13:00+00:00,2.0,save,Broad enthusiasts
USER-0244,ITEM-010,2025-07-01T17:08:00+00:00,1.0,open,New explorers
USER-0090,ITEM-065,2025-07-01T17:10:00+00:00,1.0,open,Broad enthusiasts
USER-0293,ITEM-037,2025-07-01T18:09:00+00:00,1.0,open,Focused regulars
USER-0138,ITEM-022,2025-07-01T18:11:00+00:00,2.0,save,Broad enthusiasts
USER-0050,ITEM-064,2025-07-01T19:10:00+00:00,1.0,open,Focused regulars
USER-0104,ITEM-021,2025-07-01T21:13:00+00:00,1.0,open,Focused regulars
USER-0155,ITEM-037,2025-07-02T07:04:00+00:00,3.0,complete,Focused regulars
USER-0223,ITEM-016,2025-07-02T07:08:00+00:00,3.0,complete,New explorers
USER-0084,ITEM-067,2025-07-02T07:15:00+00:00,2.0,save,Broad enthusiasts
USER-0254,ITEM-014,2025-07-02T08:09:00+00:00,1.0,open,Focused regulars
USER-0291,ITEM-024,2025-07-02T09:15:00+00:00,1.0,open,Broad enthusiasts
USER-0107,ITEM-086,2025-07-02T12:08:00+00:00,2.0,save,Focused regulars
USER-0270,ITEM-094,2025-07-02T12:09:00+00:00,1.0,open,Broad enthusiasts
USER-0035,ITEM-071,2025-07-02T12:16:00+00:00,2.0,save,Focused regulars
USER-0058,ITEM-061,2025-07-02T13:07:00+00:00,1.0,open,New explorers
USER-0122,ITEM-086,2025-07-02T13:12:00+00:00,2.0,save,Focused regulars
USER-0033,ITEM-020,2025-07-02T14:09:00+00:00,1.0,open,Broad enthusiasts
USER-0290,ITEM-057,2025-07-02T14:12:00+00:00,2.0,save,Focused regulars
USER-0024,ITEM-045,2025-07-02T17:11:00+00:00,1.0,open,Broad enthusiasts
USER-0117,ITEM-052,2025-07-02T18:07:00+00:00,3.0,complete,Broad enthusiasts
USER-0032,ITEM-081,2025-07-02T18:10:00+00:00,1.0,open,Focused regulars
USER-0005,ITEM-002,2025-07-02T19:09:00+00:00,1.0,open,Focused regulars
USER-0112,ITEM-064,2025-07-02T21:04:00+00:00,3.0,complete,New explorers
USER-0039,ITEM-024,2025-07-02T21:12:00+00:00,1.0,open,Broad enthusiasts
USER-0009,ITEM-045,2025-07-02T21:18:00+00:00,2.0,save,Broad enthusiasts
USER-0210,ITEM-027,2025-07-02T22:17:00+00:00,1.0,open,Broad enthusiasts
USER-0079,ITEM-046,2025-07-03T07:05:00+00:00,1.0,open,New explorers
USER-0065,ITEM-037,2025-07-03T07:07:00+00:00,1.0,open,Focused regulars
USER-0235,ITEM-031,2025-07-03T07:10:00+00:00,2.0,save,New explorers
USER-0230,ITEM-020,2025-07-03T08:09:00+00:00,1.0,open,Focused regulars
USER-0141,ITEM-091,2025-07-03T08:10:00+00:00,1.0,open,Broad enthusiasts
USER-0002,ITEM-025,2025-07-03T08:13:00+00:00,1.0,open,Focused regulars
USER-0127,ITEM-031,2025-07-03T09:03:00+00:00,2.0,save,New explorers
USER-0260,ITEM-028,2025-07-03T11:09:00+00:00,2.0,save,Focused regulars
USER-0059,ITEM-005,2025-07-03T11:12:00+00:00,1.0,open,Focused regulars
USER-0098,ITEM-020,2025-07-03T11:13:00+00:00,2.0,save,Focused regulars
USER-0190,ITEM-019,2025-07-03T12:06:00+00:00,1.0,open,New explorers
USER-0088,ITEM-038,2025-07-03T12:11:00+00:00,2.0,save,New explorers
USER-0228,ITEM-057,2025-07-03T13:11:00+00:00,2.0,save,Broad enthusiasts
USER-0234,ITEM-005,2025-07-03T13:17:00+00:00,1.0,open,Broad enthusiasts
USER-0250,ITEM-032,2025-07-03T14:03:00+00:00,1.0,open,New explorers
USER-0034,ITEM-049,2025-07-03T15:02:00+00:00,1.0,open,New explorers
USER-0283,ITEM-037,2025-07-03T15:04:00+00:00,1.0,open,New explorers
USER-0086,ITEM-031,2025-07-03T16:10:00+00:00,1.0,open,Focused regulars
USER-0244,ITEM-029,2025-07-03T18:09:00+00:00,1.0,open,New explorers
USER-0001,ITEM-005,2025-07-03T18:10:00+00:00,1.0,open,New explorers
USER-0138,ITEM-039,2025-07-03T18:12:00+00:00,1.0,open,Broad enthusiasts
USER-0047,ITEM-060,2025-07-03T19:07:00+00:00,2.0,save,Focused regulars
USER-0266,ITEM-025,2025-07-03T19:15:00+00:00,1.0,open,Focused regulars
USER-0055,ITEM-009,2025-07-03T21:06:00+00:00,1.0,open,New explorers
USER-0122,ITEM-088,2025-07-03T22:13:00+00:00,2.0,save,Focused regulars
USER-0051,ITEM-031,2025-07-04T08:11:00+00:00,1.0,open,Broad enthusiasts
USER-0249,ITEM-063,2025-07-04T08:16:00+00:00,2.0,save,Broad enthusiasts
USER-0133,ITEM-070,2025-07-04T09:06:00+00:00,2.0,save,New explorers
USER-0145,ITEM-019,2025-07-04T09:08:00+00:00,1.0,open,New explorers
USER-0053,ITEM-022,2025-07-04T10:06:00+00:00,1.0,open,Focused regulars
USER-0110,ITEM-033,2025-07-04T11:12:00+00:00,2.0,save,Focused regulars
USER-0276,ITEM-014,2025-07-04T12:11:00+00:00,1.0,open,Broad enthusiasts
USER-0234,ITEM-040,2025-07-04T12:18:00+00:00,1.0,open,Broad enthusiasts
USER-0175,ITEM-083,2025-07-04T13:04:00+00:00,2.0,save,New explorers
USER-0246,ITEM-055,2025-07-04T13:09:00+00:00,1.0,open,Broad enthusiasts
USER-0265,ITEM-005,2025-07-04T13:09:00+00:00,1.0,open,New explorers
USER-0280,ITEM-082,2025-07-04T13:10:00+00:00,1.0,open,New explorers
USER-0264,ITEM-039,2025-07-04T13:12:00+00:00,1.0,open,Broad enthusiasts
USER-0052,ITEM-020,2025-07-04T14:06:00+00:00,1.0,open,New explorers
USER-0164,ITEM-005,2025-07-04T15:15:00+00:00,2.0,save,Focused regulars
USER-0304,ITEM-005,2025-07-04T16:04:00+00:00,1.0,open,New explorers
USER-0173,ITEM-022,2025-07-04T16:09:00+00:00,2.0,save,Focused regulars
USER-0221,ITEM-005,2025-07-04T17:05:00+00:00,2.0,save,Focused regulars
USER-0078,ITEM-028,2025-07-04T17:14:00+00:00,1.0,open,Broad enthusiasts
USER-0018,ITEM-020,2025-07-04T18:15:00+00:00,1.0,open,Broad enthusiasts
USER-0318,ITEM-058,2025-07-04T19:15:00+00:00,1.0,open,Broad enthusiasts
USER-0142,ITEM-037,2025-07-04T22:06:00+00:00,2.0,save,New explorers
USER-0080,ITEM-043,2025-07-04T22:18:00+00:00,1.0,open,Focused regulars
USER-0310,ITEM-044,2025-07-05T07:04:00+00:00,1.0,open,New explorers
USER-0159,ITEM-055,2025-07-05T07:11:00+00:00,1.0,open,Broad enthusiasts
USER-0188,ITEM-067,2025-07-05T08:09:00+00:00,1.0,open,Focused regulars
USER-0255,ITEM-041,2025-07-05T09:14:00+00:00,1.0,open,Broad enthusiasts
USER-0132,ITEM-063,2025-07-05T09:15:00+00:00,1.0,open,Broad enthusiasts
USER-0297,ITEM-064,2025-07-05T09:21:00+00:00,1.0,open,Broad enthusiasts
USER-0232,ITEM-046,2025-07-05T10:06:00+00:00,3.0,complete,New explorers
USER-0141,ITEM-083,2025-07-05T10:11:00+00:00,3.0,complete,Broad enthusiasts
USER-0087,ITEM-058,2025-07-05T10:15:00+00:00,1.0,open,Broad enthusiasts
USER-0007,ITEM-025,2025-07-05T11:06:00+00:00,2.0,save,New explorers
USER-0197,ITEM-016,2025-07-05T11:07:00+00:00,1.0,open,Focused regulars
USER-0254,ITEM-060,2025-07-05T11:10:00+00:00,3.0,complete,Focused regulars
USER-0169,ITEM-063,2025-07-05T12:02:00+00:00,1.0,open,New explorers
USER-0066,ITEM-017,2025-07-05T12:11:00+00:00,1.0,open,Broad enthusiasts
USER-0226,ITEM-083,2025-07-05T15:01:00+00:00,1.0,open,New explorers
USER-0121,ITEM-049,2025-07-05T15:08:00+00:00,1.0,open,New explorers
USER-0020,ITEM-052,2025-07-05T15:10:00+00:00,1.0,open,Focused regulars
USER-0143,ITEM-067,2025-07-05T15:10:00+00:00,1.0,open,Focused regulars
USER-0135,ITEM-063,2025-07-05T16:17:00+00:00,1.0,open,Broad enthusiasts
USER-0210,ITEM-042,2025-07-05T16:18:00+00:00,1.0,open,Broad enthusiasts
USER-0182,ITEM-022,2025-07-05T18:09:00+00:00,3.0,complete,Focused regulars
USER-0003,ITEM-060,2025-07-05T18:13:00+00:00,1.0,open,Broad enthusiasts
USER-0077,ITEM-091,2025-07-05T19:07:00+00:00,2.0,save,Focused regulars
USER-0042,ITEM-015,2025-07-05T19:15:00+00:00,1.0,open,Broad enthusiasts
USER-0164,ITEM-067,2025-07-05T19:16:00+00:00,3.0,complete,Focused regulars
USER-0184,ITEM-042,2025-07-05T20:02:00+00:00,1.0,open,New explorers
USER-0024,ITEM-018,2025-07-05T20:12:00+00:00,2.0,save,Broad enthusiasts
USER-0196,ITEM-086,2025-07-05T21:06:00+00:00,1.0,open,New explorers
USER-0136,ITEM-083,2025-07-05T21:10:00+00:00,1.0,open,New explorers
USER-0068,ITEM-052,2025-07-05T21:16:00+00:00,1.0,open,Focused regulars
USER-0048,ITEM-017,2025-07-05T22:10:00+00:00,3.0,complete,Broad enthusiasts
USER-0264,ITEM-086,2025-07-06T07:13:00+00:00,2.0,save,Broad enthusiasts
USER-0024,ITEM-083,2025-07-06T08:13:00+00:00,1.0,open,Broad enthusiasts
USER-0156,ITEM-009,2025-07-06T09:16:00+00:00,3.0,complete,Broad enthusiasts
USER-0069,ITEM-082,2025-07-06T12:07:00+00:00,1.0,open,Broad enthusiasts
USER-0186,ITEM-049,2025-07-06T13:10:00+00:00,1.0,open,Broad enthusiasts
USER-0087,ITEM-024,2025-07-06T13:16:00+00:00,3.0,complete,Broad enthusiasts
USER-0168,ITEM-040,2025-07-06T14:12:00+00:00,1.0,open,Broad enthusiasts
USER-0192,ITEM-083,2025-07-06T14:13:00+00:00,1.0,open,Broad enthusiasts
USER-0088,ITEM-025,2025-07-06T15:12:00+00:00,1.0,open,New explorers
USER-0206,ITEM-084,2025-07-06T15:13:00+00:00,1.0,open,Focused regulars
USER-0243,ITEM-063,2025-07-06T16:08:00+00:00,1.0,open,Broad enthusiasts
USER-0165,ITEM-022,2025-07-06T17:14:00+00:00,3.0,complete,Broad enthusiasts
USER-0247,ITEM-005,2025-07-06T18:03:00+00:00,1.0,open,New explorers
USER-0246,ITEM-074,2025-07-06T18:10:00+00:00,2.0,save,Broad enthusiasts
USER-0147,ITEM-041,2025-07-06T19:12:00+00:00,2.0,save,Broad enthusiasts
USER-0207,ITEM-074,2025-07-06T20:11:00+00:00,2.0,save,Broad enthusiasts
USER-0293,ITEM-084,2025-07-06T21:10:00+00:00,1.0,open,Focused regulars
USER-0285,ITEM-048,2025-07-06T22:07:00+00:00,2.0,save,Broad enthusiasts
USER-0005,ITEM-071,2025-07-06T22:10:00+00:00,1.0,open,Focused regulars
USER-0101,ITEM-074,2025-07-07T08:07:00+00:00,1.0,open,Focused regulars
USER-0162,ITEM-094,2025-07-07T08:18:00+00:00,1.0,open,Broad enthusiasts
USER-0045,ITEM-035,2025-07-07T10:11:00+00:00,3.0,complete,Broad enthusiasts
USER-0044,ITEM-074,2025-07-07T11:06:00+00:00,3.0,complete,Focused regulars
USER-0018,ITEM-018,2025-07-07T11:16:00+00:00,1.0,open,Broad enthusiasts
USER-0103,ITEM-025,2025-07-07T12:08:00+00:00,3.0,complete,New explorers
USER-0120,ITEM-065,2025-07-07T13:14:00+00:00,1.0,open,Broad enthusiasts
USER-0059,ITEM-019,2025-07-07T14:13:00+00:00,1.0,open,Focused regulars
USER-0135,ITEM-021,2025-07-07T14:18:00+00:00,2.0,save,Broad enthusiasts
USER-0080,ITEM-087,2025-07-07T14:19:00+00:00,3.0,complete,Focused regulars
USER-0237,ITEM-021,2025-07-07T14:22:00+00:00,1.0,open,Broad enthusiasts
USER-0099,ITEM-026,2025-07-07T16:13:00+00:00,1.0,open,Broad enthusiasts
USER-0108,ITEM-033,2025-07-07T17:13:00+00:00,1.0,open,Broad enthusiasts
USER-0299,ITEM-074,2025-07-07T19:06:00+00:00,1.0,open,Focused regulars
USER-0090,ITEM-049,2025-07-07T19:11:00+00:00,2.0,save,Broad enthusiasts
USER-0209,ITEM-071,2025-07-07T19:12:00+00:00,1.0,open,Focused regulars
USER-0257,ITEM-092,2025-07-07T20:09:00+00:00,3.0,complete,Focused regulars
USER-0032,ITEM-070,2025-07-07T20:11:00+00:00,2.0,save,Focused regulars
USER-0307,ITEM-058,2025-07-07T21:08:00+00:00,1.0,open,New explorers
USER-0073,ITEM-014,2025-07-08T07:10:00+00:00,1.0,open,New explorers
USER-0291,ITEM-037,2025-07-08T07:16:00+00:00,1.0,open,Broad enthusiasts
USER-0081,ITEM-033,2025-07-08T08:09:00+00:00,1.0,open,Broad enthusiasts
USER-0068,ITEM-019,2025-07-08T08:17:00+00:00,1.0,open,Focused regulars
USER-0279,ITEM-089,2025-07-08T08:17:00+00:00,2.0,save,Broad enthusiasts
USER-0277,ITEM-049,2025-07-08T09:08:00+00:00,1.0,open,New explorers
USER-0026,ITEM-040,2025-07-08T09:09:00+00:00,1.0,open,Focused regulars
USER-0298,ITEM-043,2025-07-08T10:05:00+00:00,1.0,open,New explorers
USER-0085,ITEM-017,2025-07-08T14:01:00+00:00,1.0,open,New explorers
USER-0053,ITEM-020,2025-07-08T15:07:00+00:00,3.0,complete,Focused regulars
USER-0182,ITEM-086,2025-07-08T15:10:00+00:00,1.0,open,Focused regulars
USER-0129,ITEM-081,2025-07-08T15:14:00+00:00,1.0,open,Broad enthusiasts
USER-0017,ITEM-068,2025-07-08T17:09:00+00:00,1.0,open,Focused regulars
USER-0296,ITEM-033,2025-07-08T17:12:00+00:00,2.0,save,Focused regulars
USER-0224,ITEM-067,2025-07-08T18:06:00+00:00,1.0,open,Focused regulars
USER-0058,ITEM-094,2025-07-08T19:08:00+00:00,1.0,open,New explorers
USER-0126,ITEM-012,2025-07-08T19:08:00+00:00,1.0,open,Broad enthusiasts
USER-0235,ITEM-071,2025-07-08T19:11:00+00:00,3.0,complete,New explorers
USER-0033,ITEM-086,2025-07-08T20:10:00+00:00,1.0,open,Broad enthusiasts
USER-0037,ITEM-025,2025-07-08T21:04:00+00:00,1.0,open,New explorers
USER-0044,ITEM-067,2025-07-08T21:07:00+00:00,1.0,open,Focused regulars
USER-0254,ITEM-084,2025-07-08T21:11:00+00:00,1.0,open,Focused regulars
USER-0126,ITEM-042,2025-07-09T07:09:00+00:00,1.0,open,Broad enthusiasts
USER-0285,ITEM-032,2025-07-09T08:08:00+00:00,1.0,open,Broad enthusiasts
USER-0191,ITEM-043,2025-07-09T08:10:00+00:00,1.0,open,Focused regulars
USER-0156,ITEM-033,2025-07-09T08:17:00+00:00,1.0,open,Broad enthusiasts
USER-0051,ITEM-044,2025-07-09T09:12:00+00:00,1.0,open,Broad enthusiasts
USER-0066,ITEM-067,2025-07-09T09:12:00+00:00,1.0,open,Broad enthusiasts
USER-0163,ITEM-052,2025-07-09T10:05:00+00:00,2.0,save,New explorers
USER-0257,ITEM-052,2025-07-09T11:10:00+00:00,2.0,save,Focused regulars
USER-0169,ITEM-034,2025-07-09T12:03:00+00:00,1.0,open,New explorers
USER-0165,ITEM-006,2025-07-09T12:15:00+00:00,1.0,open,Broad enthusiasts
USER-0203,ITEM-052,2025-07-09T12:17:00+00:00,2.0,save,Focused regulars
USER-0009,ITEM-084,2025-07-09T12:19:00+00:00,2.0,save,Broad enthusiasts
USER-0295,ITEM-032,2025-07-09T14:09:00+00:00,1.0,open,New explorers
USER-0180,ITEM-092,2025-07-09T15:14:00+00:00,1.0,open,Broad enthusiasts
USER-0234,ITEM-011,2025-07-09T15:19:00+00:00,2.0,save,Broad enthusiasts
USER-0136,ITEM-010,2025-07-09T16:11:00+00:00,1.0,open,New explorers
USER-0287,ITEM-086,2025-07-09T17:03:00+00:00,2.0,save,Focused regulars
USER-0241,ITEM-086,2025-07-09T17:04:00+00:00,2.0,save,New explorers
USER-0197,ITEM-063,2025-07-09T17:08:00+00:00,2.0,save,Focused regulars
USER-0095,ITEM-020,2025-07-09T17:10:00+00:00,2.0,save,Focused regulars
USER-0048,ITEM-064,2025-07-09T17:11:00+00:00,3.0,complete,Broad enthusiasts
USER-0171,ITEM-074,2025-07-09T18:17:00+00:00,1.0,open,Broad enthusiasts
USER-0284,ITEM-017,2025-07-09T19:14:00+00:00,3.0,complete,Focused regulars
USER-0102,ITEM-053,2025-07-09T21:08:00+00:00,2.0,save,Broad enthusiasts
USER-0270,ITEM-065,2025-07-09T21:10:00+00:00,1.0,open,Broad enthusiasts
USER-0027,ITEM-042,2025-07-09T22:08:00+00:00,2.0,save,Broad enthusiasts
USER-0011,ITEM-027,2025-07-10T09:08:00+00:00,2.0,save,Focused regulars
USER-0202,ITEM-041,2025-07-10T09:08:00+00:00,1.0,open,New explorers
USER-0033,ITEM-063,2025-07-10T09:11:00+00:00,2.0,save,Broad enthusiasts
USER-0054,ITEM-063,2025-07-10T09:16:00+00:00,1.0,open,Broad enthusiasts
USER-0018,ITEM-024,2025-07-10T09:17:00+00:00,1.0,open,Broad enthusiasts
USER-0150,ITEM-045,2025-07-10T10:19:00+00:00,1.0,open,Broad enthusiasts
USER-0256,ITEM-082,2025-07-10T11:07:00+00:00,2.0,save,New explorers
USER-0207,ITEM-094,2025-07-10T11:12:00+00:00,2.0,save,Broad enthusiasts
USER-0177,ITEM-016,2025-07-10T12:08:00+00:00,1.0,open,Broad enthusiasts
USER-0102,ITEM-024,2025-07-10T14:09:00+00:00,1.0,open,Broad enthusiasts
USER-0246,ITEM-086,2025-07-10T14:11:00+00:00,1.0,open,Broad enthusiasts
USER-0135,ITEM-077,2025-07-10T14:19:00+00:00,2.0,save,Broad enthusiasts
USER-0070,ITEM-013,2025-07-10T15:05:00+00:00,3.0,complete,New explorers
USER-0036,ITEM-058,2025-07-10T15:14:00+00:00,3.0,complete,Broad enthusiasts
USER-0273,ITEM-042,2025-07-10T16:15:00+00:00,1.0,open,Broad enthusiasts
USER-0116,ITEM-034,2025-07-10T18:06:00+00:00,1.0,open,Focused regulars
USER-0257,ITEM-045,2025-07-10T19:11:00+00:00,1.0,open,Focused regulars
USER-0087,ITEM-082,2025-07-10T19:17:00+00:00,2.0,save,Broad enthusiasts
USER-0157,ITEM-046,2025-07-10T20:04:00+00:00,1.0,open,New explorers
USER-0260,ITEM-034,2025-07-10T20:10:00+00:00,1.0,open,Focused regulars
USER-0027,ITEM-054,2025-07-10T21:09:00+00:00,1.0,open,Broad enthusiasts
USER-0194,ITEM-084,2025-07-10T21:09:00+00:00,2.0,save,Focused regulars
